,Country_Name,Country_Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
64,Ecuador,ECU,455.461586837328,375.2216257143,315.688244519312,368.629956130748,440.55971527687103,455.198078758113,449.92029032154505,459.278881380575,450.99978782233904,527.900442550973,471.63071953342995,440.85736908035994,495.535764004719,588.336798309707,970.0114387466119,1105.42008099839,1264.91287302125,1493.3313582009803,1572.4013601899699,1821.04764801474,2238.21484227284,2660.61150307057,2369.95037511126,1988.78732313123,1912.4314870441299,1891.5606011335897,1648.0158016113,1464.4932435054998,1337.8894837854,1390.21311402663,1489.52950926574,1622.20824281116,1688.5050673670999,1727.75405759406,2026.11271507455,2132.90696893928,2155.51722947965,2356.37084318401,2293.88973536506,1578.93353632547,1445.27932442901,1894.61516893932,2172.1018772447,2425.85184175715,2691.27808061965,3002.13686727475,3328.88297239765,3567.83643782206,4249.01926210976,4231.615797678471,4633.59035839904,5200.55579014874,5682.045006553531,6056.3308269681,6377.09153014217,6124.49164262072,6060.093329044151,6213.50127649921,6344.87197850057
65,"Egypt, Arab Rep.",EGY,,,,,,162.608482996222,168.963224188623,174.86258794181703,180.410875649514,193.58598039818,233.013716294986,243.80678774060002,257.588729291181,273.698584790361,244.747201960023,301.74935849200295,337.774377457271,357.077947806179,358.84772746556297,426.346463384197,500.35504524922203,498.559115853626,607.281509441716,662.687259997872,708.195762381906,792.82394542907,815.248791614643,778.116827370027,655.06776872875,725.629736322004,765.642046377923,651.077581654641,713.452523933266,777.8577091217171,849.4524991052631,965.1107300460319,1063.33309452077,1208.71990101581,1281.39671994505,1343.551962788,1450.4762424329801,1391.7078456917402,1228.93797488055,1138.6646732233698,1063.00366302957,1187.51968978388,1398.1906244141599,1667.843720526,2044.52785549853,2329.2394799677104,2644.81703909751,2791.9549618624897,3232.64889178794,3264.3787871527697,3378.83135785555,3598.9709482021003,3525.02016450058,2440.51017311107,2549.1394583229503
66,Euro area,EMU,925.504217555841,1009.5332458147699,1109.99264943125,1233.61229261513,1359.54985338363,1470.24603201361,1589.97983210259,1714.88780300668,1826.1606116297,2003.8838957511898,2233.11732380383,2517.1060148811703,3020.4251209918702,3896.2828067628798,4393.62409459399,5068.5258514174,5266.03999231117,5965.96609623923,7276.04258727762,8777.57866017831,9788.62918582567,8474.64873638247,8182.360523310341,7966.13885934322,7628.28663324884,7822.17364315646,10950.4021180591,13506.4064540828,14804.7908594965,15058.0015639444,18863.7246764001,19503.1348935782,21411.6969532,19534.4159708869,20576.583927786498,23701.8378269099,23926.1904682186,21824.1471842112,22381.313331477002,22221.935134836098,20181.6238796925,20438.36775669,22133.4575395884,27159.279253684,30978.2418996604,31985.3701126403,33802.3078055875,38724.6230362075,42255.3105366469,38511.1866692587,37635.9718902509,40638.0356006581,37635.1061623879,39142.0390925799,39883.2009026479,34412.4543937791,35175.701082911,37047.7756101779,40012.5016616692
67,Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.331722614841,208.999946733221,239.668734955943,262.23112962306,315.751113694587,312.72624698949,337.88766430727503,307.91087251170103,308.13378356477,316.823820014563,293.955790897214,334.585442902621,407.769976516575,388.59512263104796,415.036599442053,439.832690498933,450.63284030614005,595.109987185412,667.744177753249,811.376028602108,,,,,,,
68,Spain,ESP,396.39225333761397,450.053289246968,520.206131380005,609.487384056513,675.241639141208,774.761609330096,889.6598720115289,968.3067817659829,950.545740593734,1077.67869994591,1208.99666177967,1358.4657467582301,1704.1673613594198,2241.4488465270497,2742.4555845631603,3201.11920134726,3270.4057286651,3617.7377589805797,4344.6067061657595,5754.542183422529,6191.71494503494,5356.57783180787,5145.69438355757,4466.33626393781,4477.79372409881,4686.89106924257,6495.81199668535,8217.23425682112,9676.76925240962,10652.957971473,13767.3814721712,14771.6723020292,16068.426721444399,13303.6761311749,13378.8498420644,15429.9394216199,16069.207085415801,14696.2161077085,15340.3321141928,15678.215234540701,14676.7060880231,15323.6113977547,17019.535413660502,21495.7074076474,24918.645841999398,26510.717453342597,28482.6094833461,32709.4010383771,35579.3099338804,32334.0054777912,30736.6278530812,31835.2888008408,28563.8590381915,29211.773745593502,29623.1644451343,25817.3866083761,26622.299143620297,28208.2610532181,30523.859239047404
69,Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.3837091108003,3352.73374088891,3619.94549568011,4052.29227059027,4119.34739390814,4070.0328269871397,4498.95702743146,5308.34778059328,7174.2374147336905,8850.46511484791,10338.3132235799,12595.4106486304,16586.4052048847,18094.548052783102,14726.318278058701,14638.6048173457,17454.843424643503,17421.890222737802,19072.2385175669,20247.199301110802,17412.4486731613,18228.0582545935,20200.375592040902,22927.7444174193
70,Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,203.557017293816,208.342380062533,224.62742966725497,205.623782447134,233.218724767578,234.6821931325,242.96158515582698,243.735868588398,248.022793923143,254.24325689368303,271.394411826541,204.050205321338,165.69319695202802,125.54956988194701,134.342955536621,145.16690372713302,141.508619901766,125.07614107899201,119.68406704868099,124.46080027176201,120.765781959083,111.927223529279,119.490390988672,136.466255552783,162.432726500352,194.68743045511798,244.286037152722,326.436826698931,380.569047862885,341.554114905179,354.47957584134696,467.077927241718,499.531572059907,566.926466461984,639.304359734944,716.880038743275,768.010416339934,772.3122278212511
71,European Union,EUU,877.10467071379,946.854116022283,1025.2960666860401,1119.51274758065,1229.89546675674,1328.30651542199,1428.8654363878197,1524.1865510935997,1573.5129464739002,1717.0870164241699,1935.56598971,2178.06480856188,2591.44027166751,3271.2527668054804,3656.877656706,4240.9577877375705,4372.114413842321,4930.488341684961,6017.9788593147,7320.08567185768,8320.10220784665,7334.287924763209,7039.05337728381,6806.92409930141,6521.0927491932,6723.254640696179,9193.851389881629,11343.1300373276,12613.099921249399,12835.7365493802,15864.2274302355,16403.244789064498,17819.1147990198,16198.9276891646,17160.8137508665,19887.5967752492,20286.9946961952,19115.7981799949,19743.1387042471,19673.5438295701,18250.3091846656,18430.6156985342,20045.8574953664,24306.229350050897,27951.7536675776,29120.3300710256,30950.5986198333,35636.4207176281,38198.6029009649,34035.823719384505,33729.2406529935,36456.5484517066,34284.287442222005,35635.223895382995,36735.3270835391,32265.880882355,32376.2837649,33873.2850035441,36546.399689427795
72,Fragile and conflict affected situations,FCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.599877373865,585.176435336785,548.339203612876,607.007515110781,686.851514213013,813.8781397764669,939.848672489789,1128.06425941119,1424.7709745726002,1296.21369814888,1510.9162312852698,1611.6917002673902,1812.54833741091,1843.2830233592001,1820.3590847819698,1604.7282596547,1505.9149190416501,1646.0633926231199,1615.7713620100303
73,Finland,FIN,1179.3530109999401,1327.427224366,1411.70239818044,1522.3192420995001,1707.50393824701,1882.08685764849,2010.21345619725,2034.1890496547799,1907.07727217667,2178.03525044982,2467.4763465361602,2718.20755188138,3180.00587263802,4176.27276078757,5301.54277799545,6260.19127850933,6744.696981995749,7074.356529804971,7634.48240766645,9339.17707570089,11232.274564422,10934.5680935815,10945.277340660501,10505.8336621689,10841.5671289286,11405.933650603502,14962.255360391398,18580.658647925502,22056.7017537988,23983.8457535829,28380.548911275,25503.215209010898,22337.4871236912,17617.0304386654,20305.5835495475,26273.4659031066,25777.6412996396,24676.4970769622,25989.407503518,26178.791784550802,24253.2504245786,24913.244516358398,26834.0262501804,32816.160880213996,37636.1117341753,38969.171631813,41120.6765061581,48288.549097818606,53401.314872519804,47107.155709070496,46202.4151628454,50790.7241454802,47415.5598711351,49638.07712981389,49914.61864215889,42494.6566238083,43493.4193426133,45809.9733841366,49648.1492554831
74,Fiji,FJI,285.473560637195,287.2635289804,291.478863452774,296.715117188676,310.809517133428,317.014858851219,316.126492464071,333.26274150732104,334.61525861828096,357.42718853210505,422.386732365336,466.013952657871,583.317691579023,768.69545015019,987.9289918089801,1186.67607914446,1182.1021819480302,1202.6373853856,1360.78540071535,1640.55427213755,1892.8917191424,1898.4024112596499,1786.6993535874801,1638.38394085292,1681.69307982327,1603.3298792829598,1795.3779530808604,1631.9422762476402,1535.3864522391102,1632.20586594211,1835.12809591767,1881.75411799099,2057.5780328604396,2166.23347807519,2384.0957435422197,2540.99070957207,2714.56493158452,2641.47786553845,2070.57462416125,2408.73592084818,2076.5687843164897,2039.62569721177,2260.25839838475,2837.8922462081105,3334.93166669792,3659.5793287084202,3747.86071607455,4072.10156984329,4167.67028471654,3362.81655514032,3652.52743714193,4371.45751012411,4591.55578402956,4840.69371615802,5605.5703563549,5390.74525792812,5647.34736475825,6006.360621644631,6202.162267064959
75,France,FRA,1343.8273723448401,1446.78145432041,1593.02741246359,1760.94104467487,1927.7970007941299,2050.67473584612,2197.43475999876,2352.81676973065,2537.2900604696,2729.25691052345,2857.25217648673,3169.03499181675,3854.5567843395397,4969.76391161875,5328.24174650002,6690.57827024394,6866.81828557848,7532.527928086899,9264.77783385334,11179.6312730408,12713.361248056499,11104.977732323501,10496.9298731656,9993.42207408963,9419.69764827399,9763.32861034257,13540.2470824157,16302.4414011249,17679.996995809,17694.3053541732,21793.8426479832,21675.0642485493,23813.711841715096,22380.1039619355,23496.523322266603,26890.2198804535,26871.8290189054,24228.942350896403,24974.272199000497,24673.1989691744,22364.0293943406,22433.555714194503,24177.3351674642,29568.385949667998,33741.2651469175,34760.1877663866,36443.6234414411,41508.4339850416,45334.1144358246,41575.418748373704,40638.33400426,43790.7320482019,40874.7035053457,42592.934094334196,43008.647381710696,36613.3752159613,36962.222290118,38679.127148241896,41463.644022703396
76,Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24034.2468083717,24125.2558762552,22653.316046635202,24419.742440139198,26732.790474022404,31497.9669213031,35467.175469944304,36205.3705396112,41522.5438571741,47885.6988786829,50866.081098221395,47447.870036607696,48530.2338492813,52083.889144836394,49459.7172338372,54853.6255967876,59440.0307606004,52404.6593331379,55822.9147203438,,
77,"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,1320.86470128614,,,1276.49166714066,1296.96929283499,1355.65581344784,1437.4262415343899,1528.5407212801501,1682.6971752556399,1756.60081468404,1909.2527546552499,1909.8368386305801,2065.5227892010503,2020.3441622584699,1907.2667772861398,2029.85176696732,2047.30425585214,2171.52660099439,2239.8542543364497,2256.78221059516,2294.4350380258397,2251.78898007034,2357.03153709165,2404.57336458798,2456.32204817893,2538.73849511797,2718.78319980578,2881.3761405486302,3001.47027549541,3120.6696266243102,2983.5979834979103,2959.62064665041,2894.34501124937,2993.20056253686,3018.3968993082694,3058.4318181818203
78,Gabon,GAB,282.413795136241,331.431867958805,357.522363173554,298.466409534426,410.90095213814794,424.617258455559,452.668660821235,490.09885279232805,520.4776613198931,550.7260520266619,549.4566147775711,635.495856830609,703.7854219099429,1160.31063559259,2432.82468149933,3332.00460917588,4550.04667494901,4154.27475460752,3452.62054538486,4275.25736378107,5892.15606978026,5186.37017914264,4736.0462927874105,4325.27026764319,4423.53149827758,4038.0636620281102,4004.05411644878,3755.4880075179203,4267.81934418992,4532.1658586472795,6268.95101975453,5537.0097213605,5578.005173184829,4252.0281857038,3963.86804889036,4570.5923671295095,5116.14605875863,4667.16858546361,3831.7806677081603,3888.89892699174,4125.71666351713,3989.5566061345203,4121.95864470997,4922.376525598061,5729.29695779698,6888.62714727031,7214.914543585391,8447.0785912062,10212.8194320542,7690.05223487234,8840.73066379785,10795.5005802196,9814.03899241886,9680.82433880273,9650.57437612745,7381.74674851952,6979.709195635811,7212.535744306759,8029.82238356148
79,United Kingdom,GBR,1380.30624126257,1452.54470901356,1513.6514485492598,1592.6144766156199,1729.3999780356799,1850.95476855498,1959.6278296212602,2023.62756371118,1896.3867486073498,2032.3470096450303,2347.54431773747,2649.8015138722303,3030.43251411977,3426.2762205037798,3665.8627976419,4299.74561799284,4138.16778761535,4681.43993173038,5976.93816899991,7804.76208051155,10032.062080015,9599.30622221965,9146.077357018521,8691.51881306514,8179.19444064991,8652.21654247593,10611.112210096,13118.586534629,15987.168077568798,16239.2821960944,19095.4669984608,19900.7266505069,20487.1707852878,18389.0195675099,19709.238098365302,23024.5558303071,24230.4314806236,26641.0196462475,28068.838492336003,28428.773023794703,27987.751161111602,27500.14577614,29863.5890663772,34265.127596628,40068.3114501764,41803.8913750407,44326.914601753095,50293.440546555095,46985.567971811,38454.2265003904,39079.842605581296,41652.557085015294,42018.7254635533,42938.4251760491,46967.6681352092,44472.151701446106,40539.9196069162,39932.0602923845,42491.3644350973
80,Georgia,GEO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.6401223992002,1314.67067020404,757.2235485053579,550.015542609224,519.816187076762,578.336763329878,689.016602242137,807.014567859846,851.5157446358741,673.526010975814,749.896114276587,801.9904138883729,853.527901090648,1010.0079801313001,1305.0474855720802,1642.7750738265302,1996.0571292766397,2635.3538820296303,3324.7358790541102,2822.65173654159,3073.52475273438,3842.6182211471296,4249.67016528326,4341.4351223077,4438.68749712122,3756.38376806909,3857.2817284101097,4045.4170495575704,4344.6309518547605
81,Ghana,GHA,183.44956215049197,190.218771854768,195.492259522758,211.06479907917802,230.088718367366,265.323345967193,267.74842725407996,214.83214817906799,200.307166178469,230.287308092925,253.566563815845,269.368325240366,228.85995600922902,259.70173428655,296.889841147268,281.40612646801003,271.125551678803,306.809994546516,345.834553557393,372.06025851982804,402.060562295804,372.07737791787997,345.641481228165,337.16289987215197,355.66667500513705,352.352824622797,435.068253766812,374.470341506465,372.684113171393,365.889657180281,398.637000137952,433.773065097474,409.746625373062,370.419247944586,328.744586414155,379.988007250646,397.13593689471,384.796156440468,407.523303616938,410.334229678993,258.47095948786,269.014998380817,304.564560762479,367.82152164834,417.508164861765,491.946377884101,911.998675616525,1078.16050942235,1210.62225723084,1074.7553803758599,1298.4369515921499,1558.482133003,1613.2868369340802,2378.1595122723,1968.8582634455702,1766.0057008915699,1931.38946999776,2025.8858573601601,2202.3121647030703
83,Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,341.527472179954,351.908866529632,398.545983011959,394.33145338033205,419.788629838451,461.349458509251,489.071872011722,475.42183523417395,477.780468896903,508.107829366703,518.374233185848,493.83340036242106,456.491035307479,429.71976804799795,363.482478999068,336.630091885345,343.537341868267,393.739929291085,410.761216116844,322.415681605527,453.40351845454904,659.992722953488,715.096820410967,674.085550244342,672.42440256326,651.135363532528,717.050737885779,769.003943268519,787.238070220189,769.2560137463549,733.020758844682,821.651460927645,885.2512281668111
84,"Gambia, The",GMB,,,,,,,106.413224524113,109.45191994891898,93.8449088823768,100.101772717037,112.60919607542499,116.558761838096,120.143016403993,148.17348910753,183.081414965133,213.30926225629798,201.126681334563,239.432279711081,288.057708843548,335.80597979478597,378.31655104964204,332.681618154386,318.606922385822,304.837000011512,244.371321701364,298.661992983614,234.654507172854,265.487819500556,305.312219478068,310.297981722335,331.818434756804,695.4095874220401,695.156048082327,711.725510062406,682.218521259004,696.4508185031281,728.669071886674,669.398865609291,678.675630192061,637.931570230916,594.1516429886669,505.420149661362,411.77248040377,335.906216950504,386.75276251529897,404.325103705642,411.61967126349,487.170491690634,571.709970908967,517.525944984051,530.7876934251069,486.049534986134,477.701260376468,696.152124772487,622.054102978064,668.381202871118,671.1052854586779,672.780534143022,712.452397744265
85,Guinea-Bissau,GNB,,,,,,,,,,,111.688521760302,109.331838924622,119.727064631642,119.77683096029399,130.366528279139,142.281077346325,145.876720657506,148.977186794704,158.865673398967,153.006192038274,141.559532546952,194.92416244897302,204.24804203295602,197.032232113574,162.672154070606,164.941935311688,145.906788573448,190.452588551436,176.25958052845903,223.469544075023,250.15046793605498,257.78917564696496,221.79981746369998,227.02281017036,220.96021694733898,233.242401899793,243.438734191465,237.129030400789,178.84851966803,190.672630149531,308.14411929370897,319.677491756944,331.493871829946,371.21982742935796,404.349136626232,436.30201974541495,429.622265888583,493.07049687939303,597.576392658105,557.171614773484,557.632132626126,702.7428804363859,616.411686249548,634.48244599306,622.481716725217,603.1585129424041,661.0076549061811,736.725566231783,777.969921786711
86,Equatorial Guinea,GNQ,,,34.790581358267104,40.7522373246802,46.9757052229382,234.340692484015,243.76909130671,247.840731117308,225.48882551621202,221.137218045113,218.208408956545,217.325829212364,226.006812545407,292.47036483088,354.289454859142,407.723390885211,418.01989796004995,429.42367761206594,,,202.629069750811,138.937349533961,155.62185199549901,144.19724777467,151.773822527292,176.41405679216203,207.05321011236802,243.73493130738098,254.543267043902,217.072388432346,267.46807291318197,256.221008229295,301.17912909888304,294.07050485753996,210.409982537864,285.552548185098,450.638140004534,824.549546050735,663.729505019455,1067.63477949792,1725.5547376752402,2313.15128886079,2744.2081555340196,3618.5760941206895,6152.1312376017295,10963.2893629413,12857.3360461499,15908.3918313632,22942.5834490967,16667.9368247067,17272.0097706819,21613.5492326324,21712.395016380902,20384.9245274473,19368.2309101895,11278.928941330902,9244.05179769096,9738.43422416926,10173.963020188
87,Greece,GRC,533.686381232649,597.287321012322,630.61394129381,701.62041775285,784.954348432918,888.921997905322,981.652394470053,1052.12099276566,1134.35615147538,1284.2123155908198,1494.38785525349,1652.3265992595002,1899.6752725147,2502.81435849334,2828.7484321973498,3153.2353057471696,3390.5454835929604,3886.37425270915,4694.63368334781,5705.94927419931,5893.66180979161,5380.26768284354,5579.23477158982,5019.87865266132,4852.565728473301,4813.71117991069,5656.505356068101,6564.88450260813,7598.02805334994,7846.678164014449,9600.18512965969,10188.3697801238,11176.4584362517,10401.9829861914,11091.2838606376,12959.3243186619,13749.115152099599,13427.8324937945,13472.1376415276,13245.1894634121,12042.9537310995,12538.178827836102,14110.3133911078,18477.578411927,21955.1040911595,22551.735744098998,24801.1578065035,28827.326355522404,31997.2820108813,29710.970295028397,26917.7589787254,25916.293528935097,22242.681934771,21874.8195041667,21760.9797994918,18167.773716916203,18116.4596223336,18883.4600669282,20324.2535641478
88,Grenada,GRD,,,,,,,,,,,,,,,,,,792.384709512509,991.26144820256,1153.99957361425,1245.62468592233,1276.41262693709,1347.00274908185,1372.68199233716,1477.84062005078,1678.1907748702802,1872.3190964517,2162.29101763576,2408.86183962193,2758.11607261589,2886.90829497216,3117.95447738844,3192.10049343328,3153.9467085939696,3272.3227998914504,3411.89891630622,3632.75061083003,3861.39782205433,4370.7039981238395,4705.65224119777,5057.173965267671,5040.67046833563,5213.89626884928,5682.59610025871,5741.598633334859,6644.0249595961795,6658.540846699,7212.50682187083,7832.423352270491,7290.697100412671,7257.756622323191,7291.05889664338,7444.5047675973,7789.776380799771,8369.88675513221,9096.870645954119,9628.347486620129,10163.6298527725,10833.6583303924
89,Greenland,GRL,,,,,,,,,,,1498.27643678161,1876.5032387468698,2196.71171134534,2860.28057640115,3432.70603291276,4257.949711754,4844.67632927424,5713.954919049921,7235.54974098321,8480.69482681448,9483.17307607343,8544.05832861263,7813.69066733532,7988.170958612,7198.70224749384,7760.828404482951,11271.3214290252,14554.3875384826,16398.0110939363,16813.683949148202,18326.8051234609,18315.1963031585,18768.9301437197,16797.4588562842,18123.9630348205,21665.7018983672,21422.357543404698,19145.4960362523,20496.661371851,20170.4384160027,19004.1072910304,19275.4733376066,20652.8783287878,27459.762783948398,32023.4522076237,32489.7819085278,35458.1231210482,39780.9514445753,44367.055649787304,44918.564877075594,43988.3324931946,47186.98146800481,45936.76595169889,47535.5899453685,50484.92757390231,44536.4013080999,48295.5624396312,,
90,Guatemala,GTM,247.841986231897,248.308208470062,256.168506729799,274.789958024245,274.619789706883,273.40401370429004,277.41024461052797,281.652804930581,303.203451304358,313.858957770105,338.682043021158,343.362488928255,353.660911338709,420.86779817610903,504.330462406362,566.685442716882,661.487898407295,810.063888696738,875.495024016766,971.3565090495621,1081.72504300498,1152.8178040331698,1138.75974075938,1153.2376795992402,1177.4364510698101,1179.8035556727198,857.009466966543,820.038346551519,886.800827182973,929.314058536822,825.807388097378,991.8622727277801,1075.42821717853,1147.02643497399,1276.3327268393,1408.0242034436599,1472.27534301453,1633.9662245823001,1742.08382367719,1608.6840861065,1655.5877302334698,1568.37630873137,1701.77149118453,1753.34947115862,1872.7370829884,2077.8343804145397,2256.5650499510602,2489.94838485304,2794.2137875694502,2635.7487480063896,2825.5190291355498,3187.86620251971,3299.66560477367,3452.9216789505103,3687.8369511889296,3923.5733436471296,4140.59006414525,4470.61079849788,4549.01008110721
91,Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21536.3668753499,22572.0752994287,24395.797623038397,26495.8775773033,26555.6452019565,27542.226167318197,29056.3142936191,30026.503209274902,30700.4340081784,30859.404353380298,32494.5623640591,33265.3811866066,34394.0974809957,35278.9259389693,35550.564280059596,35664.5016770046,
92,Guyana,GUY,297.673299079368,315.385459502551,321.54576713955396,282.306338501804,305.361611188496,327.11422269178297,344.166523485249,370.154172302459,334.84127284863604,358.320936550029,379.89372054688795,395.202918938914,395.29294683405504,420.66158167188996,588.13621991354,663.4010019114891,602.624847334773,590.065370450038,658.438565167992,683.333032744437,773.1816707748351,729.606958833535,616.963158851373,628.197688848721,564.526418035623,588.61340942847,660.152763615591,468.140185120002,551.2636433758439,509.371016994551,533.536205388525,468.16019741745794,499.02770963317,602.141477607034,712.712854200065,816.542932880453,927.195895641403,988.3478364111239,951.9124771080699,926.7428085518441,954.404152491261,955.665380611907,974.949193282042,997.210034576674,1056.42388561094,1105.4964536488199,1954.1333077780898,2331.20034221863,2566.8870846973,2756.8198891637703,3033.24772490536,3425.4364406356203,3788.14674878178,3934.86526171904,4031.6006624567403,4166.13482575402,4542.62206666493,4586.05457171312,4634.68133523087
93,High income,HIC,1393.5122432102498,1457.1598961158,1553.6609448025501,1651.8345043705801,1781.6756468575302,1911.8852938336302,2074.27275332535,2202.74716904729,2365.51703392187,2568.02488685892,2792.5394994910303,3066.7912911247304,3522.59396428989,4224.50132184438,4718.89786051836,5212.1028034275505,5632.78208011006,6326.8768220949405,7514.84946420338,8616.69654410658,9545.216085328091,9613.54201511848,9454.03693511346,9694.64453879929,10041.872732018199,10470.4162890885,12624.1179508583,14530.7859690123,16252.4321408522,16878.865885561798,18824.388469608402,19751.9780622224,21122.7626257702,21126.4725770878,22491.513768804904,24767.972404132597,24816.0832236075,24246.313465853502,24180.5765322325,25236.2132211485,25593.379866052,25179.5954615212,26074.256539054102,29038.627779681803,32098.7283014729,33715.0954179963,35334.7988400088,38341.160042291696,40417.8887222639,37632.684301694,39169.924836430604,42067.2319964113,41867.820607180496,42121.5247287142,42775.9173017035,40165.803565013,40761.6497682991,42350.0563146253,44714.7410714592
94,"Hong Kong SAR, China",HKG,429.442874392053,436.754411520393,487.821134050813,565.727810358046,629.591525784494,676.805507110096,685.926614135084,723.2392256166611,714.4829695806098,825.523449142012,960.031961510704,1106.46971695915,1384.73843732271,1893.18124189464,2144.6077129514397,2252.11188136859,2850.0146101832,3429.4202760725398,3923.9437313275503,4569.45370724224,5700.41263435822,5991.320261419721,6133.78407860515,5595.235138638461,6208.2261593719895,6542.93153674313,7435.03069759422,9071.33260211718,10609.745639454499,12097.7751586818,13485.5448929565,15465.8588553349,17976.429382765502,20395.5173666776,22502.5797409692,23497.4923138193,24818.154552351698,27330.033350280697,25808.970952452997,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.100372255096,26649.750801707003,28224.215060938903,30594.017841023102,31515.662771301802,30697.340383517003,32549.998231121,35142.4879344543,36730.8767001128,38403.7777145477,40315.2855640552,42431.8882817277,43734.2499937722,46220.5045489974,48717.2912142538
95,Honduras,HND,164.64472253942802,169.909593023117,179.876389779959,185.04951495553797,200.43437682013698,216.814470495713,227.741144929835,240.547133121382,252.58451994296902,253.26891279777598,266.136210205643,261.246557067005,278.615012666054,307.343661428183,338.155992388957,356.45728395406303,414.62314046282097,497.938290844288,895.6497994486591,993.727447712052,1078.8088793663699,1066.1695856357699,1090.99879447111,1110.4778664235198,1183.02706865894,1232.87134320478,1287.41103068907,1362.8863020247302,1262.06688089423,1128.28268536209,993.483052704469,911.755518057348,942.612764992185,913.302308564991,836.60373874429,936.6669980514611,887.6933678161259,948.955555046673,1023.4605692745599,1002.71519768983,1080.46212866245,1120.5533386016,1122.0635749571302,1145.4991930384401,1204.47988988545,1296.69482163646,1420.13363303857,1572.06450171255,1727.8292146456602,1777.2711691277,1891.15739535346,2073.90395757151,2129.52169798827,2088.09794403724,2190.65071512549,2286.20003874608,2326.29702734293,2432.9353638196,2482.73020626573
96,Heavily indebted poor countries (HIPC),HPC,107.94999296831699,108.272202674385,115.080442569287,135.585600995442,118.028092174904,134.420828709588,142.758387938623,136.235649607585,140.511807163596,152.469824078235,155.410795505982,163.099292859801,172.39392004264,202.687304443616,241.96105258634998,268.093056333442,278.528772854053,317.902033911679,356.792151955221,389.203939396922,399.22141817392304,388.603806293133,378.70236794094706,349.00780715370905,340.935905456029,349.040312029239,390.54855801413595,416.953668402325,405.530322304541,381.191642998148,379.446160623657,380.131102078227,336.805531274625,337.266204122102,289.331796993886,320.10238588337796,324.64443867677,330.740422805748,338.469198788432,329.272961731586,344.395900441645,319.024797822458,333.575246342981,369.33246124800695,412.87111699777097,456.61086000320296,528.704532848897,614.575421736285,722.15578221365,706.488139402619,759.414401867423,825.36836172123,863.611444679249,937.1300372628081,963.664871575582,920.453212524935,917.3080521626849,991.985291751723,932.098358760775
97,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4845.76114121,5195.85444359889,5253.033582336429,5611.51519233305,5182.59122112894,4873.05330573071,5416.65354983501,6245.3194169936905,8055.78816264557,9646.289587771551,10521.0338561179,11691.622763944099,13948.6960132328,16357.1760634314,14582.227350807,13937.1422658809,14577.1988851678,13250.7571179806,13665.9141789877,13609.4973131526,11780.131241969399,12366.821538247901,13383.6834974431,14869.090682304499
98,Haiti,HTI,70.6611393892491,68.7645486592402,70.1380109788755,71.96218417157691,77.862485419389,82.9476473278901,84.9853892297224,83.4121866909452,81.59291748904,85.2957407248977,70.82628527681491,76.26363674965559,76.9018955076889,94.90457190779942,112.996156851616,133.750064038683,169.310921883523,178.86083965626202,180.27323738129,195.754238035777,245.21665382223802,256.245663275115,249.432043811515,268.291707578563,293.18672597986,317.076445972897,357.79660883522996,309.303396535657,386.77723419307097,396.686139185866,439.944062994775,483.87390503778903,308.371313176134,251.752718957926,285.118778837802,363.26582594271304,368.63223769808195,415.77048326856595,455.541896058048,499.303748903539,467.147558753214,417.762646021673,396.633820807602,332.614778539168,391.034615655408,468.75726955251196,508.968806625167,619.812774237648,678.844789796271,672.036997916062,665.627419493396,744.2174267996229,769.7073833973241,812.6886900373869,831.959819311853,815.728284410317,735.755120171312,765.61398474258,868.2847996137041
99,Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.77040624162,3734.5618557493895,3873.4235324756105,4172.765231745921,4494.05303438956,4525.140121152021,4595.52450570355,4750.41487455393,4802.95875968079,4633.31292266249,5283.03445943396,6665.96124226996,8423.350987428841,10296.3397894844,11205.971342184099,11447.8168701583,13907.5033848474,15739.735411584199,13029.883375372,13092.2337567695,14118.1226290277,12888.3045908829,13668.226050329,14197.8369994803,12503.6820684794,12839.584543904199,14278.8744978024,15938.8367965554
